"","name","P1A1","P1A10","P1A11","P1A12","P1A2","P1A3","P1A4","P1A5","P1A6","P1A7","P1A8","P1A9","P1B1","P1B10","P1B11","P1B12","P1B2","P1B3","P1B4","P1B5","P1B6","P1B7","P1B8","P1B9","P1C1","P1C10","P1C11","P1C12","P1C2","P1C3","P1C4","P1C5","P1C6","P1C7","P1C8","P1C9","P1D1","P1D10","P1D11","P1D12","P1D3","P1D4","P1D5","P1D6","P1D7","P1D8","P1D9","P1E1","P1E10","P1E11","P1E12","P1E2","P1E3","P1E4","P1E5","P1E6","P1E7","P1E8","P1E9","P1F1","P1F10","P1F11","P1F12","P1F2","P1F3","P1F4","P1F5","P1F6","P1F7","P1F8","P1F9","P1G1","P1G10","P1G11","P1G12","P1G2","P1G3","P1G4","P1G5","P1G6","P1G7","P1G8","P1G9","P1H1","P1H10","P1H11","P1H12","P1H2","P1H3","P1H4","P1H5","P1H7","P1H8","P1H9","P2A1","P2A10","P2A11","P2A12","P2A2","P2A3","P2A4","P2A5","P2A6","P2A7","P2A8","P2A9","P2B1","P2B10","P2B11","P2B12","P2B2","P2B3","P2B4","P2B5","P2B6","P2B7","P2B8","P2B9","P2C1","P2C10","P2C11","P2C12","P2C2","P2C3","P2C4","P2C5","P2C6","P2C7","P2C8","P2C9","P2D1","P2D10","P2D11","P2D12","P2D2","P2D3","P2D4","P2D5","P2D6","P2D7","P2D8","P2D9","P2E1","P2E10","P2E11","P2E2","P2E3","P2E4","P2E5","P2E6","P2E7","P2E8","P2E9","P2F1","P2F10","P2F11","P2F2","P2F3","P2F4","P2F5","P2F6","P2F7","P2F8","P2F9","P2G1","P2G10","P2G11","P2G2","P2G3","P2G4","P2G5","P2G6","P2G7","P2G8","P2G9","P2H1","P2H10","P2H11","P2H2","P2H3","P2H4","P2H5","P2H6","P2H7","P2H8","P2H9"
"YGR159C","NSR1",0,0,0,5.48766243485926,0,0,0,0,0,2.59714492423182,0,0,0,0,0,5.14616502578705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37160617437764,0,0,0,0,0,0,0,2.67125926176964,0,0,0,0,2.70447921082321,0,0,0,2.46889535378485,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59693022008691,0,0,1.64165546255561,0,0,0,0,0,0,0,0,0,0,0,0,5.20993789503102,3.42068141554686,4.90233126517562,2.00141188583708,5.08104231033624,5.43409327727637,5.86176609586097,4.72998410929507,4.68934217063953,4.28430663321139,3.48325144728952,0,5.97538972150597,4.59742336028837,0,2.80232454742864,0,0,0,3.21440245441824,2.97635591421826,0,6.28597261551433,3.09608076075485,5.57634329317868,4.21559448781242,0,3.61787551602985,0,0,1.99683324562315,0,2.03644176773796,0,3.55535114992087,2.13046349582559,3.48106539345231,6.71038053050372,0,0,0,4.4856186593362,0,0,0,0,0,4.29662475471747,2.6613027356522,0,0,0,0,0,4.26005415737145,0,0,0,3.09240493968021,0,3.67387487802797,0,4.90798820610078,0,0,0,0,0,0,0,0,6.50050478309374,0,6.15221120748571,0,3.81250795935469,0,0,4.32621916554955,2.69969701165954,0,2.72444623476871,2.19614573761918,0,0,0,2.87697572789615,2.32775634817079,2.783116220212,0,0,1.78132649377548,3.35387727424529,4.54284810558724,0,0,0,1.94042254560276,0,4.35023343089113,1.83297292729402,2.87241266986349
"YML093W","UTP14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04322820966891,5.51943743646251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65431881363449,0,0,0,0,2.64706051756303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0895938813353,0,0,0,0,0,0,0,3.77125629743163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5122372413232,3.66923136992315,0,2.38312617800224,5.03841788810066,5.04593000516831,0,4.76448631682096,0,0,0,0,4.82538306131131,0,0,0,0,0,0,0,2.40179535421139,0,3.11056106229867,0,5.46871935192782,4.57516925287296,0,0,0,0,0,0,0,0,2.8328521675408,0,0,6.37324258208352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53767155922969,0,0,0,0,0,4.2178874227407,0,0,0,2.74193159253755,0,0,0,0,0,0,7.43376197612924,0,6.37140423944317,0,0,0,0,2.87628343476074,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82087452472632,0,0,0,0,2.92888595264497,0,3.0589745673436,2.89396424754493,4.44827195347541
"YIL127C","RRT14",0,0,0,2.31289696847437,0,0,0,0,0,0,0,0,0,0,0,4.02443442638804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4731186176519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83630870236306,3.54274224812233,0,0,3.53807203517717,3.49651039764068,3.4812346143124,2.91912688672614,0,3.29880303993335,0,0,3.54061577781007,2.33855641521179,0,0,0,0,0,1.61437580734179,2.13592910594882,0,3.20913788431172,0,4.43074660041579,3.94200909982674,0,0,0,0,0,0,0,0,1.61429388992054,0,0,4.10150668593765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73910748444923,0,0,0,0,0,2.32057268854826,0,4.31672894831732,0,0,0,0,0,0,0,0,4.66080448615648,0,5.30479618327841,0,0,0,0,0,0,0,3.49295174984085,0,0,0,0,0,0,0,0,0,0,0,3.10358500870273,0,0,0,0,0,1.75504417951208,0,2.33203982326027
"YOR287C","RRP36",0,0,0,2.51076353674603,0,0,0,0,0,1.68060497045852,0,0,0,0,0,4.66480564665998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45410255742741,0,0,0,0,0,0,0,1.80263840932167,0,0,0,0,0,0,0,0,2.00446361242796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02505739293907,4.10218110496058,1.63199848708849,0,4.06284755601404,4.13459425637725,4.46083621177792,3.64696495423887,0,3.7329226033822,0,0,4.69928040790001,2.31106086635575,0,0,0,0,0,1.87442076570151,2.45155345373431,0,3.95834523828532,0,4.90483281697299,0,0,0,0,0,0,0,0,0,1.56683702636619,0,0,5.05271609879981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35834999274149,0,0,0,0,0,2.25128951070701,0,5.01677384298122,0,0,0,0,0,0,0,0,5.94717008993774,0,5.65266882379454,0,0,0,0,0,0,0,0,2.16453134011235,0,0,0,0,2.41587607903981,0,0,0,0,3.00987404394452,4.30446072761927,0,0,0,0,0,2.36237712396007,0,3.12593318244091
"YPR018W","RLF2",0,0,0,2.65199884324328,0,0,0,0,0,1.92835959202296,0,0,0,0,0,4.18103911788926,0,0,1.5850546264119,0,0,0,0,0,2.65340567696423,0,0,0,0,0,0,0,0,0,0,0,0,2.9023838146505,0,0,3.17183029280931,0,0,0,0,2.68837961450027,0,0,0,0,2.5849051785976,0,0,0,2.26635278279631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42097158424521,0,0,0,0,0,0,0,0,0,0,0,0,4.01843618653249,5.02414196262941,0,2.48678318738432,4.87632974467136,4.66501903175072,3.0226775542631,4.71868224266919,0,4.25325317851296,0,0,2.90376758540604,0,0,0,0,0,0,0,0,0,0,0,4.05687417989461,3.45968350439636,0,0,0,0,0,0,0,0,0,0,0,3.91042655027588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09049635786278,0,0,0,0,0,2.81726091586834,0,5.53251494412565,0,0,0,0,0,0,0,0,5.75936888171616,0,5.46838701432173,0,0,0,0,0,0,0,3.94595462841545,2.51276642680675,0,0,0,2.49203840544466,2.90689885240235,0,0,0,0,3.31425689795717,4.47721394175189,0,0,0,2.17801094367874,0,2.19979178014615,2.23878425741163,3.47463150098952
"YPL146C","NOP53",0,0,0,2.19238782745019,0,0,0,0,0,0,0,0,0,0,0,4.07616314016555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96871063330314,0,0,2.20902170155354,0,0,0,0,1.92491527225778,0,0,0,0,0,0,0,0,2.09312363285297,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09831975049225,0,0,1.72702656826915,0,0,0,0,0,0,0,0,0,0,0,0,3.72143607005573,4.00763020486637,0,0,3.88849747319789,3.5955207744244,2.70251636740537,3.59113645028977,0,3.60779334694054,0,0,2.83789540180809,1.7833440229698,0,0,0,0,0,0,0,0,2.735130301575,0,3.89063663720022,3.40990579177188,0,0,0,0,0,0,0,0,0,0,0,3.79093560439181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82567175841076,0,0,0,0,0,2.15614476095034,0,4.51001012504827,0,0,0,0,0,0,0,0,5.46334107225571,0,4.94713859207375,0,0,0,0,0,0,0,3.44004305494839,2.00224983117121,0,0,0,1.85977197474277,2.19489114190206,0,0,0,0,3.01527041237457,3.95165585719574,0,0,0,1.57353066002951,0,2.23818853319856,0,2.92066072871097
"YNL110C","NOP15",0,0,0,2.5427986854964,0,0,0,0,0,1.8384143724984,0,0,0,0,0,4.09324901723373,0,0,0,0,0,0,0,0,2.1702182472518,0,0,0,0,0,0,0,0,0,0,0,0,2.10287121906514,0,0,2.91011935725275,0,0,0,0,2.28274730711985,0,0,0,0,2.64058098124075,0,0,0,2.56170543382974,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6453125779834,0,0,2.22029547983761,0,0,0,0,0,0,0,0,0,0,0,0,4.07179059912254,4.12133921061262,1.5922835971858,0,4.29853653288907,4.17758291973557,3.3882882722638,3.73615637478179,0,4.04992563730609,0,0,3.63049456076604,1.74112631611127,0,0,0,0,0,0,0,0,3.20680482484324,0,3.63836342577038,3.01344290363051,0,0,0,0,0,0,0,0,1.62067353988793,0,0,3.98549474103326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31637017705343,0,0,0,0,0,2.7127813849645,0,4.76413211742361,0,0,0,0,0,0,0,0,6.02344668193533,0,5.2021642379687,0,0,0,0,2.17671208829127,0,0,4.42498740888218,2.72827179712241,0,0,0,2.59767966617581,3.26549808092278,0,0,0,0,3.46785521273787,4.15205426952881,0,0,0,2.06644876993415,0,2.33298261629366,1.85680742747745,3.10179674088558
"YDR312W","SSF2",0,0,0,3.02715342429391,0,0,0,0,0,0,0,0,0,0,0,4.49736552804985,0,0,0,0,0,0,0,0,2.57855348938383,0,0,0,0,0,0,0,0,0,0,0,0,2.40634367303757,0,0,2.8718136978018,0,0,0,0,2.51795566478597,0,0,0,0,0,0,0,0,2.89182830899675,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83914077118443,0,0,2.48614242135619,0,0,0,0,0,0,0,0,0,0,0,0,4.87420788571924,5.26500861099239,1.87835513945389,0,5.1871320112394,4.99837219812213,2.64632256546464,5.10839800791789,0,4.9729615117055,0,0,2.71152092748835,1.82019524916949,0,0,0,0,0,0,0,0,2.70976076431556,0,4.31214163252451,3.67131276699203,0,0,0,0,0,0,0,0,0,0,0,4.21499089086389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39322339771374,0,0,0,0,0,3.07552279244066,0,5.818495523956,0,0,0,0,0,0,0,0,6.64243761354836,0,6.04833922053056,0,0,0,0,1.873894758423,0,0,4.77826903247287,2.39250912982251,0,0,0,3.10350918685937,3.34611659694831,0,0,0,0,3.58062100883506,4.87728550156306,0,0,0,2.0243203041129,0,2.55442907053125,1.91866187600854,3.19687366499666
"YPL263C","KEL3",0,0,0,1.67919473554918,0,0,0,0,0,2.89331192534585,0,0,0,0,0,4.51889720850351,0,0,2.43076223164445,0,0,0,0,2.28419801170766,0,0,2.17085452689247,0,0,0,0,0,1.9672201062761,0,0,0,0,2.39786465910165,0,0,3.7070348782098,0,0,0,0,2.7683502758555,0,0,0,0,3.09073427919012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27601175642706,0,0,0,0,0,0,0,0,0,0,0,0,3.09924126773321,3.46929800532179,0,0,4.47423052315572,4.01345864568941,4.05743935492242,3.75993805625329,0,3.23104070944981,0,2.26838828484617,4.01917816560528,1.87997970390437,0,0,0,0,0,0,0,0,1.73088955080274,0,4.75177439858666,3.68969355379659,0,0,0,0,0,0,0,0,0,0,0,4.80655441941351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77548586170388,0,0,0,0,0,0,3.13223941310448,0,5.15331010878739,2.61797200430147,3.0181219293114,0,0,0,0,0,0,6.46888837808133,0,4.20880613089313,0,0,2.47948277979152,0,0,0,0,0,2.79104989691323,0,0,0,0,3.39920843489044,0,0,0,0,3.10266628396798,4.58882414372334,0,0,0,2.49242068248285,0,2.59637431454503,2.80280597738831,4.07017943883241
"YPR169W","JIP5",0,0,0,3.58404447370092,0,0,0,0,0,2.65497998723983,0,0,0,0,0,4.52105542168243,0,0,0,0,0,0,0,0,3.49646299806217,0,0,0,0,0,0,0,0,0,0,0,0,2.79346185997819,0,0,3.25557919765107,0,0,0,0,2.72654500723655,0,0,0,0,3.09352222354933,0,0,0,2.96503851756987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80735654007251,0,0,0,0,0,0,0,0,0,0,0,0,4.50504536334714,5.08985599302297,2.27628078223224,0,5.42669870934236,5.45515955218165,3.23291244627547,5.11295172783324,0,5.39857556354664,0,0,3.1836396556677,0,0,0,0,0,0,0,2.71252145669342,0,2.46246355910066,0,4.5396804438894,3.62572540915194,0,0,0,0,0,0,0,0,2.26593063317011,0,0,3.95663111761365,0,0,0,0,0,0,0,0,0,1.5444436205742,0,0,0,0,0,0,2.62901526843787,0,0,0,0,0,3.52836552791501,0,6.39316389209895,0,0,0,0,0,0,0,0,7.40857329708353,0,6.20235120099257,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86255184169181,4.24956829167893,0,0,0,4.18999744099537,5.58603568151149,0,2.72567826902694,0,2.45541108416664,0,2.78766193962013,2.56568592283932,3.93279933493512
"YDR174W","HMO1",0,0,0,0,0,0,0,0,0,3.10003221849471,0,0,0,0,0,4.88978168613327,0,0,0,0,0,0,0,2.41535091660509,2.73493331641903,0,2.31520919879878,0,0,0,0,0,0,0,0,0,0,3.2928510276035,0,0,4.10090257921914,0,0,0,0,3.27721795743465,0,0,0,0,3.39448448945767,0,0,0,0,0,0,0,0,0,0,0,3.4037012457485,0,0,0,0,0,2.51839441961107,0,0,2.75877295070578,0,0,0,0,0,0,0,0,0,0,0,0,4.10700716159141,4.32055522135308,0,2.61429267382733,5.14264618720405,4.59603140276188,4.53391378046809,4.82447934418094,0,4.93721668738809,0,1.56740947259886,4.25542067941645,2.08742773248024,0,0,0,0,0,2.11224987015961,0,0,2.16636553665258,0,4.55416981692809,4.18509211556689,0,0,0,0,0,0,0,0,2.45875362065487,0,0,5.54948365190718,0,0,0,0,0,0,0,0,0,0,0,2.09709802973485,0,0,0,1.79782639762397,2.73628791952632,0,2.2284467393362,0,0,0,3.6515475659089,0,5.72102891828695,0,0,0,0,0,0,0,0,6.88088823088084,2.35787116924926,5.68795819691246,0,0,0,0,2.53881063507568,0,0,5.57982329130323,3.4672760913836,0,0,0,3.45004243746306,4.20111665408767,0,0,0,0,4.16663394074976,5.10600409588804,0,0,0,2.91629624672998,0,2.65806176556393,2.71422480048205,4.25130542627024
"YLR399C","BDF1",0,0,0,2.93544248998725,0,0,0,0,0,2.92335472611841,0,0,0,0,0,4.419689452335,0,0,2.02113580628169,0,0,0,0,2.18775055199435,3.46038793312949,0,1.90978266982022,0,0,0,0,0,2.15943886726386,0,0,0,0,3.04987968712033,0,0,4.10690577389271,0,0,0,0,3.20334192776402,0,0,0,0,3.55747292980907,0,0,0,3.74200170625906,0,0,2.67611482721846,0,0,0,0,3.49728335280663,0,0,0,0,0,2.53945921937561,0,0,3.24994467854192,0,0,0,0,0,0,0,0,0,0,0,0,4.43429595928445,5.3093878230673,1.80122354788783,2.98913861690997,5.82985872374699,5.38674853039371,4.08816178052152,5.03940799949206,0,5.05596493466888,0,1.52097244351404,3.95424835854131,1.76008824065091,0,0,0,0,0,2.02235052794769,0,0,2.42469485664347,0,4.36205707941047,3.38100788372755,0,0,0,0,0,0,0,0,0,0,0,5.26135216635294,0,0,0,0,0,0,0,0,0,0,0,2.06366413796294,0,0,0,0,2.43648775691232,0,0,0,0,0,3.10256171777349,0,6.01436956753558,0,0,0,0,0,0,0,0,6.66087520438589,0,5.27950513628409,0,0,0,0,0,0,0,5.33497361166048,3.34494236036381,0,0,0,3.27013511043096,3.79723668153333,0,0,0,1.8678322963457,4.54267990804271,5.62186303506104,0,0,0,3.05797912198009,1.75929372399833,2.83797091984852,3.02085670690198,4.3744952923213
"YLR449W","FPR4",0,0,0,2.32001139402294,0,0,0,0,0,2.35118989968927,0,0,0,0,0,3.83271193109162,0,0,0,0,0,0,0,1.76742827896758,2.17354325687283,0,0,0,0,0,0,0,0,0,0,0,0,2.83229127039395,0,0,3.0296472083131,0,0,0,0,2.79459904712438,0,0,0,0,2.92158864704395,0,0,0,2.82566025673147,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04415814230699,0,0,2.48340319971024,0,0,0,0,0,0,0,0,0,0,0,0,2.9632847074903,3.08736634763811,0,2.37899930244148,3.78092558727921,3.34712165596551,2.56449235314888,3.56928385206963,0,3.61895774560134,0,0,2.62751600867813,1.79970821325391,0,0,0,0,0,1.82422077064192,2.75723805329064,0,0,0,3.46674928337922,2.68507465172843,0,0,0,0,0,0,0,0,0,0,0,3.72619572353825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13026175271106,0,0,0,0,0,3.19746411580424,0,4.04391461329705,0,0,0,0,0,0,0,0,5.22053406255665,1.72013217743052,4.60385017710191,0,2.55975173018506,0,0,2.12146130429807,0,0,4.0587557660275,2.66069334668277,0,0,0,2.74383231557369,3.0969815454818,0,0,0,1.52057549058002,3.64265935373147,4.62549798384507,0,0,0,2.55854462162815,0,2.54826592056248,2.41206623664256,3.70193049097959
"YML074C","FPR3",0,0,0,3.09393669279455,0,0,0,0,0,2.68357878158569,0,0,0,0,0,3.89478970536778,0,0,1.75647211782001,0,0,0,0,1.83058638225032,3.10598441158989,0,1.82263733190779,0,0,0,0,0,0,0,0,0,0,2.95836532119485,0,0,3.76032372311971,0,0,0,0,2.99707525345175,0,0,0,0,3.25395069627769,0,0,0,3.08409231040568,0,0,2.1706038444642,0,0,0,0,3.32937732711592,0,0,0,0,0,2.62555640173145,0,0,2.75805274704982,0,0,0,0,0,0,0,0,0,0,0,0,3.46691445518831,4.11380659357123,0,2.47383691149896,4.57826548853314,3.84584172192349,3.03491901884316,4.24191058225869,0,4.6494023031933,0,0,3.12677975205653,2.04749078507917,0,0,0,0,0,1.64135258787681,2.91829022703289,0,0,0,3.35034014612086,2.92441687050094,0,0,0,0,0,0,0,0,0,0,0,3.62886001889695,0,0,0,0,0,0,0,0,0,1.62815493408586,0,0,0,0,0,0,1.99164378266746,0,0,0,0,0,3.83519421982188,0,4.86311636907326,0,0,0,0,0,0,0,0,5.75471521576337,1.83849923310326,5.34728442875217,0,3.09894634834595,0,0,2.62522489309322,0,0,4.9423202489339,3.15298441025699,0,2.6780350134806,0,3.74649605208113,3.79911732815352,0,0,0,1.68263489080724,4.10909469272736,4.9148422169162,0,0,0,2.72965571427031,0,2.58018695578113,2.4443989990039,3.63103092185999
"YPR143W","RRP15",0,0,0,2.65082989495911,0,0,0,0,0,2.76272214482748,0,0,0,0,0,5.17576577021672,0,0,1.58072111489297,0,0,0,0,0,2.57538677328422,0,1.98876368891745,0,0,0,0,0,0,0,0,0,0,2.45657206441843,0,0,3.67993399772467,0,0,0,0,2.55784959073238,0,0,0,0,3.5259484097355,0,0,0,2.9884932119263,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2988050861915,0,0,2.31251866007359,0,0,0,0,0,0,0,0,0,0,0,0,4.7342800513372,5.32728172490497,0,2.45916764038711,5.46421648507929,5.0312694945432,0,5.03823737427074,0,5.25229476241857,0,0,4.70838933543192,2.39136832528605,0,0,0,0,0,2.10355180609518,3.05558106087574,0,3.51047459690354,0,5.03008748066915,4.42929804977814,0,0,0,0,0,0,0,0,0,0,0,5.50952223559012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08975274083473,0,0,0,0,0,0,0,6.33666198474944,0,0,0,0,0,0,0,0,6.77291657679724,0,6.13322524312407,0,0,0,0,0,0,0,5.36117774340257,2.97930514242248,0,0,0,3.6597395227427,3.81466249989691,0,0,0,0,4.27281630325335,5.47735396827015,0,0,0,2.59104395243686,0,2.97083412877687,2.39764917740773,3.961083719922
"YHR066W","SSF1",0,0,0,3.23382937708908,0,0,0,0,0,1.57331685395934,0,0,0,0,0,4.61283076746629,0,0,0,0,0,0,0,0,2.54300573885062,0,0,0,0,0,0,0,0,0,0,0,0,2.38491693531485,0,0,2.91016970410695,0,0,0,0,2.50705123846437,0,0,0,0,0,0,0,0,2.78673030079125,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88300121404087,0,0,2.42385966670509,0,0,0,0,0,0,0,0,0,0,0,0,5.07614469237837,5.42224948779429,2.14002482380968,2.17372014111239,5.34681323056864,5.16811785865847,3.43016159645473,4.98767625958415,0,5.13427912186002,2.01601473572254,0,2.71263980708255,1.94599368872414,0,0,0,0,0,0,2.19948501806473,0,2.92982459073224,0,4.31741765963926,3.96299397187523,0,0,0,0,0,0,0,0,1.71308409923239,0,0,4.25888931826167,0,0,0,0,0,0,0,0,0,1.79435461067224,0,0,0,0,0,0,2.41889678401885,0,0,0,0,0,2.89376882827178,0,5.9571118083663,0,0,0,0,0,0,0,0,6.93596625569755,0,6.35532856307978,0,2.49517745316535,0,0,1.80085962616121,0,0,4.63954818832839,2.63535018973938,0,0,0,3.34569807660129,3.23339150394479,0,0,0,0,3.74832643258951,4.99111760612918,0,0,0,1.93179910408047,0,2.56734714763861,1.90974397568594,3.27090450511442
"YDR365C","ESF1",0,0,0,3.23130000313291,0,0,0,0,0,2.20213363660173,0,0,0,0,0,4.70885133236724,0,0,0,0,0,0,0,0,2.48753615627328,0,0,0,0,0,0,0,0,0,0,0,0,2.76513123921625,0,0,3.10136839303906,0,0,0,0,2.77081207703548,0,0,0,0,2.89794519135937,0,0,0,2.85919503289447,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97931251848195,0,0,2.56040973422347,0,0,0,0,0,0,0,0,0,0,0,0,4.8633079987793,5.01209832408697,2.43075779139505,2.22198972478993,5.26942004084494,5.26668227082776,3.66355475608695,5.06301198424464,0,5.02806049852206,1.81438860501111,0,3.64976323515496,2.1141048675001,0,0,0,0,0,1.84740223422705,2.49653995892318,0,3.4651794737016,0,4.72078453654459,3.90674974538918,0,0,0,0,0,0,0,0,1.85768727895857,0,0,4.79991575867549,0,0,0,1.74234917210185,0,0,0,0,0,1.69946481505059,0,0,0,0,0,0,2.54267679898085,0,0,0,0,0,3.355319197791,0,5.74318525218948,0,0,0,0,0,0,0,0,6.65861819807706,0,6.86630720463828,0,2.81759332799814,0,0,2.38490988702171,0,0,4.69103031350575,2.62320820594548,0,0,0,2.94329635049537,3.00129739704404,0,0,0,0,3.7961592084825,4.93367424047364,0,0,0,2.22422397050869,0,2.92454814335042,2.0801074422175,3.49999432904871
