"proteinID","geneName","ratio0","ratio120","target","binder"
"YDR007W","TRP1",0,-1.18931835190742,FALSE,"nsr1_2"
"YDR019C","GCV1",0,-1.61705613043101,FALSE,"nsr1_2"
"YDR032C","PST2",0,-1.55618120308751,FALSE,"nsr1_2"
"YDR033W;YBR054W","MRH1;YRO2",0,1.21983452388537,FALSE,"nsr1_2"
"YDR064W","RPS13",0,-0.0231818127949159,TRUE,"nsr1_2"
"YDR074W","TPS2",0,-2.54237419139247,FALSE,"nsr1_2"
"YDR148C","KGD2",0,-1.28289501103125,FALSE,"nsr1_2"
"YDR156W","RPA14",0,1.02871058595414,FALSE,"nsr1_2"
"YDR171W","HSP42",0,-1.83084464116911,FALSE,"nsr1_2"
"YDR214W","AHA1",0,1.11796095273242,FALSE,"nsr1_2"
"YDR298C","ATP5",0,-1.17667454457417,FALSE,"nsr1_2"
"YDR354W","TRP4",0,0.459116814466672,TRUE,"nsr1_2"
"YDR513W","GRX2",0,-1.01025061102363,FALSE,"nsr1_2"
"YEL060C","PRB1",0,-1.03723630077954,FALSE,"nsr1_2"
"YER025W","GCD11",0,1.39572091328595,FALSE,"nsr1_2"
"YER062C","GPP2",0,-1.88060397922861,FALSE,"nsr1_2"
"YER072W","VTC1",0,1.3311319222172,FALSE,"nsr1_2"
"YER091C","MET6",-0.415306827491225,-1.16065308349512,FALSE,"nsr1_2"
"YER110C","KAP123",0,0.233274538990934,TRUE,"nsr1_2"
"YER122C","GLO3",0,1.13191867886257,FALSE,"nsr1_2"
"YFL039C","ACT1",0,-0.348243354909127,TRUE,"nsr1_2"
"YFR014C","CMK1",0,-1.84461342924867,FALSE,"nsr1_2"
"YFR049W","YMR31",0,-1.06494765890167,FALSE,"nsr1_2"
"YGL037C","PNC1",0,-3.12092162883127,FALSE,"nsr1_2"
"YGL125W","MET13",0,-1.52578722507756,FALSE,"nsr1_2"
"YPL220W;YGL135W","RPL1A;RPL1B",0.306028869452206,-0.00101024015394212,TRUE,"nsr1_2"
"YGL234W","ADE5,7",0,0.116897018288262,TRUE,"nsr1_2"
"YGL245W","GUS1",0,0.445196982381709,TRUE,"nsr1_2"
"YGL248W","PDE1",0,-1.14947258272777,FALSE,"nsr1_2"
"YPR102C;YGR085C","RPL11A;RPL11B",0,0.219338922698467,TRUE,"nsr1_2"
"YGR094W","VAS1",0,0.0686020273786715,TRUE,"nsr1_2"
"YGR130C","YGR130C",0,-1.22004274288792,FALSE,"nsr1_2"
"YGR177C","ATF2",0,1.21456003561392,FALSE,"nsr1_2"
"YGR207C","CIR1",0,-1.03117932754051,FALSE,"nsr1_2"
"YGR234W","YHB1",0,1.61767462546868,FALSE,"nsr1_2"
"YGR244C","LSC2",0,-1.17270125218536,FALSE,"nsr1_2"
"YGR254W","ENO1",0,-2.39236431112953,FALSE,"nsr1_2"
"YHR008C","SOD2",0,-1.31018200989998,FALSE,"nsr1_2"
"YHR051W","COX6",0,-1.03362860023003,FALSE,"nsr1_2"
"YHR104W","GRE3",0,-1.40338920237613,FALSE,"nsr1_2"
"YNL162W;YHR141C","RPL42A;RPL42B",0.437866900870151,1.47555186690754,FALSE,"nsr1_2"
"YIL125W","KGD1",0,-1.1345720623234,FALSE,"nsr1_2"
"YIR026C","YVH1",0,1.03047733902327,FALSE,"nsr1_2"
"YIR035C","YIR035C",0,0.666665710594598,TRUE,"nsr1_2"
"YJL010C","NOP9",0,0.362441834125644,TRUE,"nsr1_2"
"YJL066C","MPM1",0,-1.47661870576369,FALSE,"nsr1_2"
"YJL130C","URA2",0,-1.54759433671632,FALSE,"nsr1_2"
"YJR016C","ILV3",0,-0.297909895268655,TRUE,"nsr1_2"
"YJR045C","SSC1",0,-0.283210987314509,TRUE,"nsr1_2"
"YJR103W","URA8",0,-1.12617105607837,FALSE,"nsr1_2"
"YJR121W","ATP2",0.479851386737349,-1.29282863757861,FALSE,"nsr1_2"
"YKL029C","MAE1",0,0.569393872036115,TRUE,"nsr1_2"
"YKL035W","UGP1",0,-1.4481936269188,FALSE,"nsr1_2"
"YKL058W","TOA2",0,-1.85820102289885,FALSE,"nsr1_2"
"YKL060C","FBA1",-0.00901610452329074,-0.0750336171299391,TRUE,"nsr1_2"
"YKL082C","RRP14",0,1.24750223538748,FALSE,"nsr1_2"
"YKL085W","MDH1",0,-1.57737946165944,FALSE,"nsr1_2"
"YKL103C","APE1",0,-2.57372450900266,FALSE,"nsr1_2"
"YKL110C","KTI12",0,1.15133930104228,FALSE,"nsr1_2"
"YKL127W","PGM1",0,0.122738971954545,TRUE,"nsr1_2"
"YKL138C","MRPL31",0,-1.00329310025572,FALSE,"nsr1_2"
"YKL142W","MRP8",0,-1.27690457318886,FALSE,"nsr1_2"
"YKL150W","MCR1",0,-2.4144220806747,FALSE,"nsr1_2"
"YKL151C","YKL151C",0,-2.12092162883127,FALSE,"nsr1_2"
"YKL193C","SDS22",0,-1.04403258921618,FALSE,"nsr1_2"
"YKR056W","TRM2",0,1.38305450144979,FALSE,"nsr1_2"
"YLL034C","RIX7",0,1.01585434537976,FALSE,"nsr1_2"
"YLL041C","SDH2",0,-1.74632531792691,FALSE,"nsr1_2"
"YLR029C","RPL15A",0,1.08834516129908,FALSE,"nsr1_2"
"YLR075W","RPL10",0.241962182215193,0.118758388979835,TRUE,"nsr1_2"
"YLR133W","CKI1",0,-1.02717502844212,FALSE,"nsr1_2"
"YLR150W","STM1",0,0.252415659032651,TRUE,"nsr1_2"
"YLR249W","YEF3",-0.110183833747565,0.226385217270386,TRUE,"nsr1_2"
"YLR270W","DCS1",0,-1.26073946161997,FALSE,"nsr1_2"
"YLR300W","EXG1",0,-1.14627575667091,FALSE,"nsr1_2"
"YLR449W","FPR4",0,1.2025744425618,TRUE,"nsr1_2"
"YML070W","DAK1",0,-1.10547322974261,FALSE,"nsr1_2"
"YML110C","COQ5",0,-1.36193543317865,FALSE,"nsr1_2"
"YML120C","NDI1",0,-1.47549495515342,FALSE,"nsr1_2"
"YMR105C","PGM2",0,-1.47240914672552,FALSE,"nsr1_2"
"YMR108W","ILV2",0.136716384488312,0.374288339169031,TRUE,"nsr1_2"
"YMR110C","HFD1",0,-1.10200066473021,FALSE,"nsr1_2"
"YMR297W","PRC1",0,-1.2137382148827,FALSE,"nsr1_2"
"YMR315W","YMR315W",0,-1.09643720887026,FALSE,"nsr1_2"
"YNL036W","NCE103",0,1.63477911090909,FALSE,"nsr1_2"
"YNL055C","POR1",0,-1.1949552386296,FALSE,"nsr1_2"
"YNL112W","DBP2",0,0.467905469061453,TRUE,"nsr1_2"
"YNL134C","YNL134C",0,-1.17833875988567,FALSE,"nsr1_2"
"YNL185C","MRPL19",0,1.53012069617467,FALSE,"nsr1_2"
"YOL120C;YNL301C","RPL18A;RPL18B",0,1.08127144554588,FALSE,"nsr1_2"
"YNR001C","CIT1",0,-1.1044802151133,FALSE,"nsr1_2"
"YOL086C","ADH1",0.239520246898117,-0.0264107645476594,TRUE,"nsr1_2"
"YOL088C","MPD2",0,-0.673945932092655,TRUE,"nsr1_2"
"YOR142W","LSC1",0,-1.17556613327117,FALSE,"nsr1_2"
"YOR176W","HEM15",0,-1.02491280647289,FALSE,"nsr1_2"
"YOR206W","NOC2",0,1.23523688908982,FALSE,"nsr1_2"
"YOR230W","WTM1",0,-1.06642736173898,FALSE,"nsr1_2"
"YOR317W","FAA1",0,-1.35251048937832,FALSE,"nsr1_2"
"YOR361C","PRT1",0,1.37139158392421,FALSE,"nsr1_2"
"YOR374W","ALD4",0,-1.34424518905982,FALSE,"nsr1_2"
"YPL004C","LSP1",-0.391001563823334,-1.88667288982618,FALSE,"nsr1_2"
"YPL078C","ATP4",0,-1.23287068419131,FALSE,"nsr1_2"
"YPL093W","NOG1",0,1.57390768213392,FALSE,"nsr1_2"
"YPL106C","SSE1",0,0.716069030482181,TRUE,"nsr1_2"
"YPL154C","PEP4",0,-1.62865302700178,FALSE,"nsr1_2"
"YPL160W","CDC60",0,-0.171774639641115,TRUE,"nsr1_2"
"YPL204W","HRR25",0,1.04544297076117,FALSE,"nsr1_2"
"YPL231W","FAS2",0,-0.72111124878645,TRUE,"nsr1_2"
"YPL240C","HSP82",0,1.03428615771194,FALSE,"nsr1_2"
"YPL271W","ATP15",0,-1.08133899266626,FALSE,"nsr1_2"
"YPR020W","ATP20",0,-1.15546972316483,FALSE,"nsr1_2"
"YPR062W","FCY1",0,0.174662079533588,TRUE,"nsr1_2"
"YPR155C","NCA2",0,-1.23953205973347,FALSE,"nsr1_2"
"YPR191W","QCR2",0,-1.43089782704644,FALSE,"nsr1_2"
"YAR002C-A","ERP1",0,-0.201526384392565,TRUE,"par32"
"YCL030C","HIS4",0,1.59076966745646,FALSE,"par32"
"YDR019C","GCV1",0,1.120020095616,FALSE,"par32"
"YDR380W","ARO10",0,-1.34186622489562,FALSE,"par32"
"YER073W","ALD5",0,1.31574010835474,FALSE,"par32"
"YFR004W","RPN11",0,1.13448382151079,FALSE,"par32"
"YGL009C","LEU1",0,2.46827050368364,FALSE,"par32"
"YGL210W","YPT32",0,1.11942258264788,FALSE,"par32"
"YGL245W","GUS1",0,-0.0467422119794307,TRUE,"par32"
"YHR137W","ARO9",0,-1.11256831251245,FALSE,"par32"
"YIL111W","COX5B",0,1.22866479481694,FALSE,"par32"
"YIR034C","LYS1",0,1.1155659959216,FALSE,"par32"
"YJR025C","BNA1",0,1.09929520433778,FALSE,"par32"
"YJR148W","BAT2",0,1.12313642685606,FALSE,"par32"
"YKL216W","URA1",0,1.21971063954878,FALSE,"par32"
"YLR249W","YEF3",0,0.173511248063922,TRUE,"par32"
"YLR303W","MET17",0,1.65411470259058,FALSE,"par32"
"YMR062C","ARG7",0,1.17772648293207,FALSE,"par32"
"YMR120C","ADE17",0,1.00956216295198,FALSE,"par32"
"YNL036W","NCE103",0,1.33879520322666,FALSE,"par32"
"YNL104C","LEU4",0,1.27166471097723,FALSE,"par32"
"YNL112W","DBP2",0,0.314638526699882,TRUE,"par32"
"YNL134C","YNL134C",0,-1.07169411406061,FALSE,"par32"
"YOR303W","CPA1",0,1.70588945789627,FALSE,"par32"
"YDL174C","DLD1",0.149519521490029,-1.01905342452178,FALSE,"pho92"
"YDR240C","SNU56",0,-1.06975468168534,FALSE,"pho92"
"YDR395W","SXM1",-0.146978450868729,1.06315775866032,FALSE,"pho92"
"YGL244W","RTF1",-0.244291998022206,-1.23415977408976,FALSE,"pho92"
"YGR234W","YHB1",-0.938292915208403,-1.3736636662881,FALSE,"pho92"
"YHR216W;YAR073W","IMD2;IMD1",-0.537110061590292,-1.04772608116995,FALSE,"pho92"
"YJL052W","TDH1",1.66979781149668,1.10614727971465,FALSE,"pho92"
"YJL153C","INO1",0,3.61906080445853,FALSE,"pho92"
"YJR117W","STE24",0.375178479589612,-2.14522235669825,FALSE,"pho92"
"YKL151C","YKL151C",1.06736336711961,1.10178452416693,FALSE,"pho92"
"YKL216W","URA1",1.52566800737528,1.95590791329779,FALSE,"pho92"
"YMR090W","YMR090W",1.25308162540759,1.17248751551013,FALSE,"pho92"
"YOL143C","RIB4",1.94766615679601,1.67784646639964,FALSE,"pho92"
"YOL151W","GRE2",-0.631287516271669,-1.02247827359615,FALSE,"pho92"
"YPL078C","ATP4",0.639880419850114,1.05422334733715,FALSE,"pho92"
"YPR160W","GPH1",2.1753329741914,1.92895770485762,FALSE,"pho92"
"YAL036C","RBG1",0,-0.445676383024539,TRUE,"puf2"
"YBL064C","PRX1",0,1.24573903242928,FALSE,"puf2"
"YBL069W;YBL068W-A","AST1",0,0.34414674773333,TRUE,"puf2"
"YBR056W","YBR056W",0,1.06908344153097,FALSE,"puf2"
"YBR126C","TPS1",0,1.05880135361619,FALSE,"puf2"
"YBR139W","YBR139W",0,1.02495789864439,FALSE,"puf2"
"YBR166C","TYR1",0,1.02934686633434,FALSE,"puf2"
"YBR252W","DUT1",0,0.0162110331559172,TRUE,"puf2"
"YCL040W","GLK1",0,1.74695764241365,FALSE,"puf2"
"YCL044C","MGR1",0,0.230326000028692,TRUE,"puf2"
"YDL022W","GPD1",0,1.23584957650756,FALSE,"puf2"
"YDL124W","YDL124W",0,1.25495678746137,FALSE,"puf2"
"YDL160C","DHH1",0,0.238175418577376,TRUE,"puf2"
"YDR033W;YBR054W","MRH1;YRO2",0,0.363451457071713,TRUE,"puf2"
"YDR064W","RPS13",0,-0.109063088323185,TRUE,"puf2"
"YDR074W","TPS2",0,1.46074256378964,FALSE,"puf2"
"YDR171W","HSP42",0,1.05192888499424,FALSE,"puf2"
"YDR391C","YDR391C",0,1.41234797436691,FALSE,"puf2"
"YDR453C","TSA2",0,3.00279251726335,FALSE,"puf2"
"YDR516C","EMI2",0,1.06039331222714,FALSE,"puf2"
"YDR533C","HSP31",0,1.32728496283117,FALSE,"puf2"
"YER062C","GPP2",0,1.48129894154757,FALSE,"puf2"
"YER103W","SSA4",0,1.2288494676618,FALSE,"puf2"
"YFL014W","HSP12",0,3.26313959851209,FALSE,"puf2"
"YFR024C-A","LSB3",0,-0.107212651709075,TRUE,"puf2"
"YFR053C","HXK1",0,2.22783347435592,FALSE,"puf2"
"YGL008C;YPL036W","PMA1;PMA2",0,-0.261309973569953,TRUE,"puf2"
"YGL014W","PUF4",0,-0.14181206759826,TRUE,"puf2"
"YGL037C","PNC1",0,1.44403091115839,FALSE,"puf2"
"YGL242C","YGL242C",0,1.18890726664259,FALSE,"puf2"
"YGR086C","PIL1",0,0.608714636620151,TRUE,"puf2"
"YHL021C","AIM17",0,2.05918219921169,FALSE,"puf2"
"YHR046C","INM1",0,0.0525550094341053,TRUE,"puf2"
"YHR104W","GRE3",0,1.08494866514303,FALSE,"puf2"
"YHR146W","CRP1",0,-0.241696822868099,TRUE,"puf2"
"YIL136W","OM45",0,2.20125745684324,FALSE,"puf2"
"YIL155C","GUT2",0,1.21902908547869,FALSE,"puf2"
"YIR038C","GTT1",0,1.033158666781,FALSE,"puf2"
"YJL024C","APS3",0,-0.523379827304736,TRUE,"puf2"
"YJL052W","TDH1",-0.0933556453582868,1.22663183180789,FALSE,"puf2"
"YJR104C","SOD1",0,0.499782120147312,TRUE,"puf2"
"YKL029C","MAE1",0,0.332163687954531,TRUE,"puf2"
"YKL067W","YNK1",0,0.504772915975054,TRUE,"puf2"
"YKL103C","APE1",0,1.18903382439002,FALSE,"puf2"
"YKL150W","MCR1",0,1.53645083019471,FALSE,"puf2"
"YLL041C","SDH2",0,1.14326279303862,FALSE,"puf2"
"YLR022C","SDO1",0,-0.293659535470278,TRUE,"puf2"
"YLR086W","SMC4",0,1.36737106564853,FALSE,"puf2"
"YLR286C","CTS1",0,0.0413831790194062,TRUE,"puf2"
"YLR399C","BDF1",0,0.0729975597999501,TRUE,"puf2"
"YML035C","AMD1",0,1.14404636961671,FALSE,"puf2"
"YML100W","TSL1",0,1.95921373878461,FALSE,"puf2"
"YML128C","MSC1",0,2.93854927376605,FALSE,"puf2"
"YMR105C","PGM2",0,2.24363861833442,FALSE,"puf2"
"YMR169C","ALD3",0,2.24061962931176,FALSE,"puf2"
"YMR183C","SSO2",0,0.0297002342154199,TRUE,"puf2"
"YMR209C","YMR209C",0,-0.181247584962687,TRUE,"puf2"
"YMR246W","FAA4",0,-0.435221883518635,TRUE,"puf2"
"YNL015W","PBI2",0,1.39473363001981,FALSE,"puf2"
"YNL231C","PDR16",0,0.0686020273786715,TRUE,"puf2"
"YNL244C","SUI1",0,-0.223609607473256,TRUE,"puf2"
"YNL274C","GOR1",0,1.15555496084056,FALSE,"puf2"
"YNL307C","MCK1",0,0.0977456216385189,TRUE,"puf2"
"YNR017W","TIM23",0,-0.0117043253411153,TRUE,"puf2"
"YOL016C","CMK2",0,0.285106251061254,TRUE,"puf2"
"YOL070C","NBA1",0,0.111031312388744,TRUE,"puf2"
"YOL109W","ZEO1",0,0.137503523749935,TRUE,"puf2"
"YOR215C","AIM41",0,1.19610339771481,FALSE,"puf2"
"YOR285W","RDL1",0,1.00115369461637,FALSE,"puf2"
"YOR327C","SNC2",0,0.152637739651112,TRUE,"puf2"
"YPL004C","LSP1",0,1.12287146908839,TRUE,"puf2"
"YPL037C","EGD1",0,0.0772429989324604,TRUE,"puf2"
"YPL198W","RPL7B",0,-0.322938335041304,TRUE,"puf2"
"YPL204W","HRR25",0,0.0679140140884663,TRUE,"puf2"
"YPR019W","MCM4",0,0.0194884295913602,TRUE,"puf2"
"YPR035W","GLN1",0,0.156914314653239,TRUE,"puf2"
"YPR127W","YPR127W",0,1.01392670604292,FALSE,"puf2"
"YPR160W","GPH1",0,2.81313471901813,FALSE,"puf2"
"YBL059C-A","CMC2",0,1.320715721785,FALSE,"puf3_1"
"YBL090W","MRP21",0,0.731965213669275,TRUE,"puf3_1"
"YBL098W","BNA4",0,1.2671162618804,FALSE,"puf3_1"
"YBR056W","YBR056W",0,1.08983709011962,FALSE,"puf3_1"
"YBR120C","CBP6",0,1.26573692621362,TRUE,"puf3_1"
"YBR122C","MRPL36",0,0.937419726738949,TRUE,"puf3_1"
"YBR126C","TPS1",0,1.17951105027151,FALSE,"puf3_1"
"YBR146W","MRPS9",0,1.39676231316693,TRUE,"puf3_1"
"YBR169C","SSE2",0,1.16137176621534,FALSE,"puf3_1"
"YCL040W","GLK1",0,1.55802267352524,FALSE,"puf3_1"
"YCR071C","IMG2",0,0.711671102918124,TRUE,"puf3_1"
"YDL021W","GPM2",0,1.6422394657944,FALSE,"puf3_1"
"YDL124W","YDL124W",0,1.06011657601742,FALSE,"puf3_1"
"YDL131W","LYS21",0,-0.145573404568092,TRUE,"puf3_1"
"YDL182W","LYS20",0,-0.265535320062069,TRUE,"puf3_1"
"YDL202W","MRPL11",0,0.774839759827326,TRUE,"puf3_1"
"YDL205C","HEM3",0,0.131589484328135,TRUE,"puf3_1"
"YDR001C;YBR001C","NTH1;NTH2",0,1.23860345449236,FALSE,"puf3_1"
"YDR036C","EHD3",0,0.81434533496322,TRUE,"puf3_1"
"YDR041W","RSM10",0,0.981779603590194,TRUE,"puf3_1"
"YDR074W","TPS2",0,1.30100225603281,FALSE,"puf3_1"
"YDR079W","PET100",0,1.1700532353023,TRUE,"puf3_1"
"YDR116C","MRPL1",0,-0.2017420673555,TRUE,"puf3_1"
"YDR171W","HSP42",0,1.22940334440393,FALSE,"puf3_1"
"YDR194C","MSS116",0,0.521854802710206,TRUE,"puf3_1"
"YDR237W","MRPL7",0,1.15574923267794,TRUE,"puf3_1"
"YDR337W","MRPS28",0,0.615227943578826,TRUE,"puf3_1"
"YDR347W","MRP1",0,0.936816939853535,TRUE,"puf3_1"
"YDR391C","YDR391C",0,1.17919253938802,FALSE,"puf3_1"
"YDR430C","CYM1",0,0.78425269340458,TRUE,"puf3_1"
"YDR533C","HSP31",0,1.33090254070135,FALSE,"puf3_1"
"YEL020W-A","TIM9",0,0.68920968830163,TRUE,"puf3_1"
"YEL024W","RIP1",0,1.04243422088883,FALSE,"puf3_1"
"YER062C","GPP2",0,1.31655126221436,FALSE,"puf3_1"
"YER082C","UTP7",0,-1.20559661106637,FALSE,"puf3_1"
"YFL014W","HSP12",0,2.5542695817055,FALSE,"puf3_1"
"YFR053C","HXK1",0,1.92109351670671,FALSE,"puf3_1"
"YGL037C","PNC1",0,1.41061246642075,FALSE,"puf3_1"
"YGL068W","MNP1",0,1.01035018816957,TRUE,"puf3_1"
"YGL129C","RSM23",0,0.73768676140986,TRUE,"puf3_1"
"YGR019W","UGA1",0,1.06963343249914,FALSE,"puf3_1"
"YGR084C","MRP13",0,0.564817129854747,TRUE,"puf3_1"
"YHL021C","AIM17",0,1.57840741375362,FALSE,"puf3_1"
"YHR005C-A","TIM10",0,0.756937877411255,TRUE,"puf3_1"
"YHR011W","DIA4",0,0.131721171155929,TRUE,"puf3_1"
"YHR024C","MAS2",0,0.48078212440398,TRUE,"puf3_1"
"YHR038W","RRF1",0,0.974015283756472,TRUE,"puf3_1"
"YHR198C","AIM18",0,1.0224743465749,FALSE,"puf3_1"
"YIL022W","TIM44",0,0.766383141001298,TRUE,"puf3_1"
"YIL070C","MAM33",0,1.25749344787616,TRUE,"puf3_1"
"YIL098C","FMC1",0,0.892663023578705,TRUE,"puf3_1"
"YIL136W","OM45",0,1.94039230080495,FALSE,"puf3_1"
"YJL052W","TDH1",0,1.09356017616234,FALSE,"puf3_1"
"YJL063C","MRPL8",0,0.657822902652401,TRUE,"puf3_1"
"YJL066C","MPM1",0,1.14619901335248,FALSE,"puf3_1"
"YJL096W","MRPL49",0,0.765959006045755,TRUE,"puf3_1"
"YJL104W","PAM16",0,0.671927384814737,TRUE,"puf3_1"
"YJL180C","ATP12",0,1.29054236266025,FALSE,"puf3_1"
"YJR025C","BNA1",0,1.17306345445491,FALSE,"puf3_1"
"YJR045C","SSC1",0,0.94253327198194,TRUE,"puf3_1"
"YJR113C","RSM7",0,-1.04954651679432,FALSE,"puf3_1"
"YKL067W","YNK1",0,1.10326262660608,FALSE,"puf3_1"
"YKL087C","CYT2",0,1.12835939652873,TRUE,"puf3_1"
"YKL103C","APE1",0,1.14906421771554,FALSE,"puf3_1"
"YKL150W","MCR1",0,1.53381249682767,FALSE,"puf3_1"
"YKL151C","YKL151C",0,1.50670348680066,FALSE,"puf3_1"
"YKR006C","MRPL13",0,0.864334740782428,TRUE,"puf3_1"
"YLR008C","PAM18",0,0.537942090749452,TRUE,"puf3_1"
"YLR026C","SED5",0,-0.072892409918488,TRUE,"puf3_1"
"YLR086W","SMC4",0,1.24421729838856,FALSE,"puf3_1"
"YLR203C","MSS51",0,0.128425389028837,TRUE,"puf3_1"
"YLR258W","GSY2",0,1.10628130935437,FALSE,"puf3_1"
"YLR259C","HSP60",0,0.839959587489532,TRUE,"puf3_1"
"YLR312W-A","MRPL15",0,1.00324241748868,FALSE,"puf3_1"
"YML025C","YML6",0,0.288181352329059,TRUE,"puf3_1"
"YML100W","TSL1",0,1.65942226700324,FALSE,"puf3_1"
"YML120C","NDI1",0,1.044184257544,FALSE,"puf3_1"
"YML128C","MSC1",0,2.39832300485424,FALSE,"puf3_1"
"YMR090W","YMR090W",0,2.37133582005118,FALSE,"puf3_1"
"YMR105C","PGM2",0,2.19799116573513,FALSE,"puf3_1"
"YMR169C","ALD3",0,1.97280291947501,FALSE,"puf3_1"
"YMR225C","MRPL44",0,0.891030267840923,TRUE,"puf3_1"
"YNL015W","PBI2",0,1.07601173856964,FALSE,"puf3_1"
"YNL098C","RAS2",0,0.399991350664181,TRUE,"puf3_1"
"YNL131W","TOM22",0,0.674189442791552,TRUE,"puf3_1"
"YNL177C","MRPL22",0,0.0717626693000913,TRUE,"puf3_1"
"YNL185C","MRPL19",0,0.868212636477131,TRUE,"puf3_1"
"YNL252C","MRPL17",0,0.470094292647779,TRUE,"puf3_1"
"YNL274C","GOR1",0,1.11069731654493,FALSE,"puf3_1"
"YNL284C","MRPL10",0,0.68741907737189,TRUE,"puf3_1"
"YNL306W","MRPS18",0,0.766213501981655,TRUE,"puf3_1"
"YNR017W","TIM23",0,0.387362540835996,TRUE,"puf3_1"
"YNR022C","MRPL50",0,0.761200156099086,TRUE,"puf3_1"
"YNR037C","RSM19",0,1.22644687485703,TRUE,"puf3_1"
"YOR020C","HSP10",0,0.886745224742109,TRUE,"puf3_1"
"YOR150W","MRPL23",0,0.100977647724821,TRUE,"puf3_1"
"YOR158W","PET123",0,1.06308871201928,TRUE,"puf3_1"
"YOR187W","TUF1",0,0.906505825626003,TRUE,"puf3_1"
"YOR286W","RDL2",0,0.648741530491728,TRUE,"puf3_1"
"YPL059W","GRX5",0,0.478298821705112,TRUE,"puf3_1"
"YPL173W","MRPL40",0,0.793271654498083,TRUE,"puf3_1"
"YPR160W","GPH1",0,2.82639594759272,FALSE,"puf3_1"
"YBL030C","PET9",0.611927767215337,1.08841300972673,FALSE,"puf3_2"
"YBL059C-A","CMC2",0,1.64048211169989,FALSE,"puf3_2"
"YBL090W","MRP21",0,1.14971460770081,TRUE,"puf3_2"
"YBR120C","CBP6",0,0.754545489469189,TRUE,"puf3_2"
"YBR282W","MRPL27",0,0.828875259594331,TRUE,"puf3_2"
"YDL131W","LYS21",0,-0.051025445720229,TRUE,"puf3_2"
"YDL182W","LYS20",0,-0.176364755677009,TRUE,"puf3_2"
"YDL202W","MRPL11",0,1.17804531761278,TRUE,"puf3_2"
"YDL205C","HEM3",0,0.171975376690099,TRUE,"puf3_2"
"YDR041W","RSM10",0,1.20532994896873,TRUE,"puf3_2"
"YDR194C","MSS116",0,0.994217647405994,TRUE,"puf3_2"
"YDR237W","MRPL7",0,1.39204259754869,TRUE,"puf3_2"
"YDR347W","MRP1",0,1.09936253975777,TRUE,"puf3_2"
"YDR405W","MRP20",0,0.786010801607569,TRUE,"puf3_2"
"YDR430C","CYM1",0,1.31156124060842,TRUE,"puf3_2"
"YEL024W","RIP1",0,1.24379092506481,FALSE,"puf3_2"
"YFL014W","HSP12",0,1.31417445108964,FALSE,"puf3_2"
"YFR033C","QCR6",0,1.04844545892269,FALSE,"puf3_2"
"YGL068W","MNP1",0,1.21555435487164,TRUE,"puf3_2"
"YGL129C","RSM23",0,0.963917961862063,TRUE,"puf3_2"
"YGR165W","MRPS35",0,1.39022743684069,TRUE,"puf3_2"
"YGR215W","RSM27",0,1.32048467801769,FALSE,"puf3_2"
"YHR024C","MAS2",0,0.89429393355018,TRUE,"puf3_2"
"YHR038W","RRF1",0,1.3554673883761,TRUE,"puf3_2"
"YIL022W","TIM44",0,0.864968579022461,TRUE,"puf3_2"
"YIL093C","RSM25",0,1.03977009283301,TRUE,"puf3_2"
"YIL098C","FMC1",0,1.37055489942539,TRUE,"puf3_2"
"YIL136W","OM45",0,1.27441076931784,FALSE,"puf3_2"
"YJL052W","TDH1",1.50329784555601,1.06025495075768,FALSE,"puf3_2"
"YJL062W-A","COA3",0,1.26309451687486,FALSE,"puf3_2"
"YJL063C","MRPL8",0,0.835034744435534,TRUE,"puf3_2"
"YJL096W","MRPL49",0,1.03745250993961,TRUE,"puf3_2"
"YJL166W","QCR8",0,1.1467855409887,FALSE,"puf3_2"
"YJR045C","SSC1",1.07402582838608,1.08127144554588,TRUE,"puf3_2"
"YJR048W","CYC1",0,2.32742869048213,FALSE,"puf3_2"
"YJR077C","MIR1",0,1.12134701687844,FALSE,"puf3_2"
"YJR101W","RSM26",0,1.31713037872859,FALSE,"puf3_2"
